"energy-check-pressure-inlet-rfile"
"Iteration" "energy-check-pressure-inlet"
21316 499999.9999999998
21317 500000.0000000003
21318 499999.9999999994
21319 500000.0000000001
21320 500000.0000000002
21321 499999.9999999999
21322 500000.0000000002
21323 500000.0000000007
21324 499999.9999999997
21325 500000
21326 499999.9999999997
21327 499999.9999999998
21328 500000.0000000001
21329 500000.0000000002
21330 500000.0000000002
21331 499999.9999999999
21332 500000
21333 500000.0000000002
21334 500000.0000000001
21335 500000.0000000005
21336 499999.9999999997
21337 500000
21338 500000.0000000005
21339 500000.0000000001
21340 499999.9999999999
21341 500000
21342 499999.9999999999
21343 499999.9999999998
21344 499999.9999999998
21345 500000.0000000004
21346 500000.0000000003
21347 499999.9999999997
21348 500000.0000000002
21349 499999.9999999998
21350 500000.0000000002
21351 499999.9999999999
21352 499999.9999999997
21353 499999.9999999999
21354 500000.0000000003
21355 500000.0000000002
21356 499999.9999999998
21357 499999.9999999999
21358 500000
21359 499999.9999999995
21360 500000.0000000003
21361 499999.9999999998
21362 499999.9999999999
21363 499999.9999999999
21364 500000.0000000002
21365 499999.9999999998
21366 500000.0000000003
21367 500000.0000000002
21368 500000.0000000005
21369 499999.9999999999
21370 500000.0000000005
21371 499999.9999999998
21372 499999.9999999999
21373 499999.9999999998
21374 500000
21375 500000
21376 499999.9999999998
21377 500000
21378 499999.9999999997
21379 500000.0000000003
21380 500000.0000000002
21381 500000.0000000003
21382 500000.0000000001
21383 500000.0000000002
21384 500000.0000000001
21385 500000.0000000001
21386 500000.0000000001
21387 499999.9999999999
21388 499999.9999999997
21389 500000.0000000003
21390 500000.0000000001
21391 499999.9999999999
21392 500000.0000000001
21393 500000.0000000002
21394 500000.0000000002
21395 500000.0000000002
21396 499999.9999999997
21397 499999.9999999999
21398 499999.9999999999
21399 499999.9999999999
21400 499999.9999999997
21401 499999.9999999995
21402 499999.9999999999
21403 499999.9999999999
21404 499999.9999999998
21405 500000.0000000001
21406 500000.0000000004
21407 500000.0000000002
21408 500000
21409 500000.0000000003
21410 500000.0000000002
21411 500000.0000000002
21412 499999.9999999997
21413 500000.0000000002
21414 499999.9999999998
21415 500000.0000000001
21416 499999.9999999998
21417 500000.0000000001
21418 500000.0000000005
21419 500000.0000000002
21420 500000
21421 500000.0000000003
21422 500000.0000000006
21423 499999.9999999997
21424 499999.9999999997
21425 500000.0000000002
21426 499999.9999999997
21427 499999.9999999997
21428 500000
21429 500000.0000000002
21430 500000.0000000001
21431 499999.9999999998
21432 499999.9999999999
21433 499999.9999999997
21434 500000.0000000002
21435 500000.0000000004
21436 500000.0000000002
21437 499999.9999999999
21438 500000.0000000002
21439 499999.9999999998
21440 500000.0000000001
21441 499999.9999999998
21442 500000.0000000001
21443 499999.9999999999
21444 500000.0000000001
21445 500000.0000000001
21446 500000
21447 500000.0000000001
21448 499999.9999999999
21449 499999.9999999998
21450 500000.0000000003
21451 499999.9999999997
21452 500000.0000000002
21453 499999.9999999999
21454 500000.0000000001
21455 500000.0000000005
21456 500000.0000000002
21457 499999.9999999999
21458 499999.9999999998
21459 500000.0000000003
21460 500000.0000000003
21461 500000.0000000002
21462 500000.0000000002
21463 499999.9999999997
21464 500000.0000000002
21465 500000.0000000003
21466 500000.0000000001
21467 500000
21468 499999.9999999996
21469 500000.0000000001
21470 499999.9999999999
21471 499999.9999999999
21472 500000.0000000002
21473 499999.9999999998
21474 500000.0000000001
21475 499999.9999999998
21476 499999.9999999999
21477 500000.0000000001
21478 499999.9999999995
21479 500000.0000000001
21480 499999.9999999998
21481 500000.0000000002
21482 499999.9999999998
21483 499999.9999999999
21484 499999.9999999999
21485 500000.0000000003
21486 499999.9999999999
21487 500000
21488 499999.9999999998
21489 500000.0000000001
21490 499999.9999999999
21491 500000.0000000003
21492 500000.0000000002
21493 500000.0000000001
21494 500000.0000000004
21495 499999.9999999996
21496 499999.9999999998
21497 500000
21498 500000.0000000001
21499 499999.9999999998
21500 499999.9999999998
21501 499999.9999999998
21502 500000.0000000001
21503 500000
21504 500000.0000000002
21505 499999.9999999999
21506 499999.9999999999
21507 500000.0000000001
21508 499999.9999999998
21509 500000.0000000002
21510 499999.9999999997
21511 499999.9999999998
21512 499999.9999999998
21513 500000
21514 499999.9999999998
21515 499999.9999999997
21516 499999.9999999999
21517 499999.9999999998
21518 500000.0000000003
21519 499999.9999999997
21520 499999.9999999996
21521 500000.0000000001
21522 500000.0000000001
21523 500000.0000000001
21524 500000.0000000003
21525 499999.9999999998
21526 499999.9999999999
21527 499999.9999999999
21528 499999.9999999999
21529 500000.0000000001
21530 500000.0000000001
21531 500000.0000000002
21532 500000.0000000006
21533 500000.0000000002
21534 500000
21535 499999.9999999997
21536 499999.9999999997
21537 500000.0000000005
21538 499999.9999999999
21539 499999.9999999999
21540 500000.0000000006
21541 500000.0000000005
21542 500000.0000000003
21543 500000.0000000002
21544 499999.9999999999
21545 499999.9999999996
21546 499999.9999999999
21547 500000.0000000001
21548 499999.9999999999
21549 499999.9999999999
21550 500000.0000000002
21551 499999.9999999997
21552 499999.9999999999
21553 499999.9999999999
21554 500000.0000000001
21555 499999.9999999999
21556 500000.0000000005
21557 500000
21558 500000.0000000001
21559 500000.0000000001
21560 499999.9999999996
21561 499999.9999999998
21562 499999.9999999999
21563 499999.9999999999
21564 500000.0000000001
21565 500000
21566 500000.0000000001
21567 499999.9999999999
21568 500000.0000000002
21569 500000.0000000002
21570 500000.0000000001
21571 500000.0000000003
21572 499999.9999999997
21573 500000.0000000002
21574 499999.9999999999
21575 499999.9999999998
21576 499999.9999999996
21577 499999.9999999999
21578 500000
21579 499999.9999999997
21580 499999.9999999999
21581 499999.9999999995
21582 500000.0000000002
21583 499999.9999999998
21584 499999.9999999998
21585 499999.9999999999
21586 500000.0000000001
21587 500000.0000000002
21588 499999.9999999998
21589 500000.0000000003
21590 500000.0000000001
21591 500000.0000000001
21592 499999.9999999999
21593 499999.9999999999
21594 500000.0000000003
21595 499999.9999999998
21596 499999.9999999997
21597 500000
21598 499999.9999999995
21599 500000.0000000001
21600 500000.0000000006
21601 500000.0000000001
21602 500000.0000000001
21603 499999.9999999998
21604 499999.9999999999
21605 500000.0000000001
21606 500000.0000000001
21607 499999.9999999999
21608 499999.9999999999
21609 499999.9999999997
21610 499999.9999999997
21611 500000.0000000003
21612 499999.9999999998
21613 500000.0000000001
21614 500000.0000000001
21615 500000
21616 499999.9999999999
21617 500000
21618 500000.0000000003
21619 500000.0000000001
21620 500000.0000000003
21621 499999.9999999997
21622 499999.9999999999
21623 500000.0000000004
21624 499999.9999999996
21625 500000.0000000003
21626 500000.0000000001
21627 499999.9999999999
21628 500000.0000000001
21629 499999.9999999999
21630 499999.9999999996
21631 500000
21632 499999.9999999999
21633 499999.9999999998
21634 500000.0000000004
21635 499999.9999999999
21636 499999.9999999999
21637 499999.9999999997
21638 499999.9999999999
21639 499999.9999999999
21640 500000
21641 499999.9999999996
21642 499999.9999999998
21643 500000.0000000004
21644 500000.0000000002
21645 500000.0000000001
21646 500000.0000000001
21647 500000.0000000002
21648 499999.9999999999
21649 500000
21650 500000.0000000003
21651 499999.9999999999
21652 499999.9999999997
21653 499999.9999999998
21654 499999.9999999998
21655 499999.9999999999
21656 500000.0000000002
21657 500000.0000000001
21658 499999.9999999998
21659 499999.9999999999
21660 500000.0000000001
21661 499999.9999999999
21662 500000.0000000001
21663 499999.9999999998
21664 499999.9999999999
21665 500000
21666 499999.9999999996
21667 499999.9999999998
21668 500000.0000000002
21669 499999.9999999997
21670 500000.0000000002
21671 499999.9999999998
21672 500000
21673 499999.9999999999
21674 500000.0000000001
21675 500000.0000000001
21676 500000.0000000005
21677 500000.0000000002
21678 499999.9999999995
21679 499999.9999999997
21680 500000.0000000004
21681 500000.0000000003
21682 500000.0000000005
21683 500000.0000000002
21684 499999.9999999997
21685 500000.0000000002
21686 500000
21687 499999.9999999998
21688 500000.0000000003
21689 499999.9999999999
21690 500000.0000000002
21691 500000.0000000001
21692 500000.0000000005
21693 500000.0000000001
21694 500000.0000000002
21695 500000
21696 500000.0000000001
21697 500000.0000000001
21698 500000.0000000001
21699 500000.0000000001
21700 500000
21701 499999.9999999999
21702 499999.9999999999
21703 499999.9999999999
21704 500000.0000000001
21705 499999.9999999998
21706 500000.0000000002
21707 499999.9999999997
21708 499999.9999999999
21709 500000
21710 499999.9999999997
21711 500000.0000000003
21712 500000.0000000003
21713 499999.9999999998
21714 499999.9999999999
21715 500000.0000000003
21716 500000.0000000001
21717 499999.9999999998
21718 500000
21719 499999.9999999998
21720 499999.9999999999
21721 500000.0000000001
21722 499999.9999999998
21723 500000.0000000001
21724 499999.9999999999
21725 500000.0000000005
21726 500000
21727 499999.9999999998
21728 499999.9999999997
21729 500000.0000000001
21730 500000.0000000001
21731 500000.0000000002
21732 499999.9999999999
21733 500000
21734 499999.9999999997
21735 500000.0000000001
21736 500000
21737 500000.0000000002
21738 499999.9999999998
21739 500000.0000000001
21740 499999.9999999998
21741 500000.0000000002
21742 500000.0000000005
21743 499999.9999999998
21744 500000.0000000003
21745 500000.0000000002
21746 499999.9999999997
21747 499999.9999999997
21748 500000.0000000001
21749 500000
21750 500000.0000000001
21751 500000.0000000002
21752 500000.0000000001
21753 500000
21754 499999.9999999998
21755 500000.0000000002
21756 500000.0000000001
21757 499999.9999999999
21758 500000
21759 500000.0000000001
21760 500000.0000000001
21761 500000.0000000002
21762 500000.0000000005
21763 499999.9999999999
21764 499999.9999999998
21765 500000.0000000004
21766 499999.9999999998
21767 500000.0000000001
21768 500000.0000000002
21769 499999.9999999997
21770 500000.0000000001
21771 500000.0000000003
21772 500000.0000000002
21773 499999.9999999996
21774 499999.9999999999
21775 499999.9999999995
21776 499999.9999999997
21777 499999.9999999998
21778 500000
21779 500000.0000000001
21780 500000
21781 499999.9999999999
21782 499999.9999999999
21783 500000.0000000001
21784 499999.9999999998
21785 499999.9999999999
21786 499999.9999999997
21787 499999.9999999998
21788 499999.9999999999
21789 500000.0000000001
21790 500000
21791 500000
21792 500000
21793 499999.9999999997
21794 499999.9999999999
21795 500000.0000000002
21796 500000.0000000001
21797 500000.0000000003
21798 500000.0000000002
21799 500000.0000000001
21800 500000.0000000001
21801 500000.0000000001
21802 500000.0000000003
21803 500000.0000000002
21804 500000.0000000001
21805 500000.0000000001
21806 500000.0000000001
21807 500000
21808 499999.9999999999
21809 500000.0000000001
21810 499999.9999999998
21811 499999.9999999999
21812 499999.9999999999
21813 500000.0000000003
21814 499999.9999999998
21815 500000
21816 499999.9999999998
21817 499999.9999999998
21818 500000.0000000002
21819 500000.0000000003
21820 499999.9999999999
21821 500000.0000000001
21822 500000.0000000001
21823 499999.9999999999
21824 500000.0000000004
21825 499999.9999999999
21826 499999.9999999999
21827 500000.0000000001
21828 500000.0000000001
21829 499999.9999999998
21830 500000.0000000001
21831 500000.0000000001
21832 500000.0000000002
21833 499999.9999999998
21834 500000.0000000002
21835 500000.0000000001
21836 500000.0000000001
21837 500000.0000000001
21838 499999.9999999996
21839 499999.9999999998
21840 500000.0000000001
21841 500000.0000000001
21842 499999.9999999998
21843 500000.0000000002
21844 500000.0000000001
21845 500000.0000000003
21846 500000.0000000001
21847 500000.0000000003
21848 500000.0000000002
21849 500000.0000000002
21850 500000.0000000002
21851 500000.0000000005
21852 500000.0000000002
21853 499999.9999999999
21854 499999.9999999999
21855 500000.0000000003
21856 500000.0000000002
21857 499999.9999999997
21858 500000
21859 499999.9999999998
21860 500000.0000000002
21861 500000.0000000003
21862 500000.0000000001
21863 499999.9999999998
21864 500000.0000000001
21865 500000.0000000002
21866 500000.0000000001
21867 499999.9999999998
21868 500000
21869 500000.0000000003
21870 499999.9999999999
21871 500000.0000000001
21872 499999.9999999999
21873 499999.9999999999
21874 500000
21875 500000.0000000001
21876 499999.9999999998
21877 499999.9999999999
21878 500000.0000000001
21879 499999.9999999998
21880 500000.0000000004
21881 499999.9999999998
21882 499999.9999999998
21883 499999.9999999997
21884 499999.9999999999
21885 499999.9999999997
21886 500000.0000000001
21887 499999.9999999998
21888 499999.9999999997
21889 499999.9999999997
21890 500000.0000000001
21891 499999.9999999997
21892 499999.9999999999
21893 499999.9999999997
21894 500000.0000000001
21895 500000.0000000001
21896 499999.9999999999
21897 500000.0000000003
21898 500000.0000000001
21899 500000
21900 500000.0000000004
21901 500000.0000000002
21902 500000
21903 500000
21904 499999.9999999997
21905 500000.0000000001
21906 499999.9999999999
21907 499999.9999999998
21908 499999.9999999996
21909 500000.0000000001
21910 500000.0000000003
21911 500000
21912 499999.9999999999
21913 499999.9999999999
21914 499999.9999999998
21915 499999.9999999999
21916 499999.9999999999
21917 500000.0000000003
21918 499999.9999999999
21919 500000.0000000002
21920 499999.9999999995
21921 500000.0000000001
21922 499999.9999999998
21923 500000.0000000002
21924 500000
21925 500000.0000000001
21926 500000.0000000001
21927 499999.9999999998
21928 499999.9999999995
21929 500000
21930 500000.0000000001
21931 500000.0000000002
21932 499999.9999999998
21933 499999.9999999998
21934 500000.0000000002
21935 499999.9999999996
21936 500000.0000000001
21937 500000.0000000001
21938 500000.0000000001
21939 499999.9999999996
21940 499999.9999999998
21941 499999.9999999999
21942 500000.0000000002
21943 500000.0000000005
21944 500000.0000000001
21945 500000.0000000004
21946 499999.9999999999
21947 500000.0000000005
21948 500000.0000000003
21949 499999.9999999998
21950 499999.9999999998
